track_id,title,artist_name,artist_location,duration,year,loudness,artist_hotttnesss,song_hotttnesss,artist_hotttnesss_band
b'TRADVAR12903CDEBF3',Broadway Star,Barrabas,"Madrid, Spain",241.3971,0,-13.115,0.15692030923791844,,Low
b'TRADVJK12903CC7D31',Gimme Gimme Song,Mickey And The Students,,914.02404,0,-7.329,0.0,0.0,Low
b'TRADVBS128F4223455',You Need Hands (1993 Digital Remaster),Malcolm McLaren,Great Britain / UK,169.50812,0,-14.338,0.5459755310631972,0.606149399525019,Medium
b'TRADVFE128F9322EFF',Sicilienne,Steve Erquiaga,,225.33179,0,-28.2,0.3606256705962805,0.3347065490692206,Medium
b'TRADVGV128F42BCACE',Innocence,Avril Lavigne,"Belleville, Ontario, Canada",232.202,2007,-4.165,0.5985967446153173,0.9271325462531762,Medium
b'TRADVDU128F42A047E',Hope I'll Join That Band,Birmingham Jubilee Singers,,172.93016,0,-17.242,0.0,,Low
b'TRADVYY128F931C56C',Heal (The Separation) [H.E.L.P Breakbeat],The Shamen,"Aberdeen, Scotland",247.53587,1996,-8.069,0.3936608679237098,0.26586104921065007,Medium
b'TRADVSU128E0786371',Redwing,Hem,NY - New York City,252.86485,2004,-10.468,0.45343579119347505,0.476435219642529,Medium
b'TRADVKA128F93242C9',Severed (demo) (Album Version),Chimaira,"Cleveland, OH",179.04281,0,-3.884,0.47676086709831694,,Medium
b'TRADVEH128F4254C0B',Conscience Ah Heng Dem (interlude),Capleton,,29.41342,2000,-15.0,0.41005362267597006,0.0,Medium
b'TRADVZP128F92E0C02',Worrying Over You,Jackie Edwards,Jamaica,206.05342,0,-13.686,0.35929084897032304,,Medium
b'TRADVYU128F92FE96F',Nur eine Nacht mit Dir,Lara,,211.90485,2009,-6.255,0.306947608643182,,Medium
b'TRADQBK128F92E8B5F',Never Be Ready,Mat Kearney,"Nashville, TN",215.74485,2009,-6.81,0.543958210589227,0.6428595886074584,Medium
b'TRADQDN128F92E93BE',Coquí,Conjunto Clasico,,245.99465,0,-15.732,0.32395694826651694,0.23721136812294175,Medium
b'TRADQJL128F92D9957',If I Know You,The Presets,"Sydney, Australia",351.32036,2008,-7.168,0.5244494707134351,,Medium
b'TRADQUL128F93274F3',Ouverture,Georges Delerue,,113.73669,0,-13.074,0.3735271701536804,0.0,Medium
b'TRADQAW128F4274A4F',Money Make The World Go Around,G-Unit,ABD,254.09261,0,-5.871,0.5344297136566577,0.22175611908353038,Medium
b'TRADQPB128F931A603',Smoke Screen,Lily Holbrook,Mass. - Boston,242.83383,0,-9.823,0.3921419364359086,,Medium
b'TRADQHV128F92CD663',Unlove Me,Julie Roberts,"Nashville, TN",192.46975,2004,-10.002,0.42159599204259773,,Medium
b'TRADQAR128F92ED3DC',Nonfiction,The Black Crowes,"Atlanta, GA",256.20853,1994,-8.311,0.5364000107927084,0.7558991575545869,Medium
b'TRADXMA128F4276D94',Be Healthy,Dead Prez,,154.30485,2000,-8.328,0.4695138996962497,,Medium
b'TRADXCO128F426B26D',Close To Me,M,NY - New York City,238.41914,0,-7.404,0.38490224958868957,0.6193058811154868,Medium
b'TRADXNV128F42B4DFE',Mas Que Nada,Sergio Mendes / Black Eyed Peas,"Niteroi, Brazil",267.20608,1985,-6.069,0.41760148824822674,,Medium
b'TRADXKQ128F9309A12',Maputo,Tabu Ley Rochereau,"Bundundu, Zaire",456.61995,0,-12.338,0.3323241784354463,0.0,Medium
b'TRADXCF128EF357134',Shut Your Eyes,Snow Patrol,"Dundee, Scotland",209.162,2006,-7.078,0.667294595643469,,High
b'TRADXAF128F14A9EB3',Raketen,Hubert Kah,,249.83465,2005,-6.917,0.4008793986169208,,Medium
b'TRADXEB12903CEAC5B',Apertura in jazz,Piero Umiliani,"Firenze, Italy",234.57914,1998,-14.206,0.3825457946011871,0.21204540548371908,Medium
b'TRADERP128F42908E4',Ready To Go,Republica;Jonny Male;Dave Arch,"London, England",303.85587,1996,-5.306,0.396490351911818,,Medium
b'TRADESF128F4214D8E',Mama Kin,Guns N' Roses,,237.13914,1986,-8.591,0.7136698195798281,0.7197471409956403,High
b'TRADEME128F9301CBB',Free (Album Version),The Winans,"Detroit, MI",263.20934,0,-7.68,0.3441981874832948,0.0,Medium
b'TRADEMS128F92E83BB',Jealousy,Paulette Tajah,,201.92608,0,-9.917,0.3191825349606215,0.21508031850922793,Medium
b'TRADEYR12903CC488D',Bust At You [featuring Baby_ Scarface & Tony Sunshine] (edited album version),Fat Joe,"Bronx, NY",277.002,2002,-4.678,0.5720278536807922,0.34580223396532944,Medium
b'TRADEAI12903C9B81C',Disease,Dokken,"Los Angeles, CA",210.88608,2008,-5.152,0.4582931856704675,0.46054128135865785,Medium
b'TRADECR128F42233D5',Roll Back The Rug,Ionics,,140.38159,0,-9.811,0.1932870623741077,,Low
b'TRADEMD128F9356336',Money Money Money,Top Of The Poppers,,184.29342,0,-9.894,0.17781101123200307,,Low
b'TRADBUP128EF354F6C',Pacific Coast Remix,DJ Quik,Compton CA,260.362,0,-4.394,0.41339391128749997,,Medium
b'TRADBQZ128F146A6A7',Away In A Manger,Lara & Reyes,,92.70812,2000,-14.919,0.3515614069614046,0.23561487573456455,Medium
b'TRADBXG12903CBDEC5',Nordcore,Pyranja,,225.33179,2004,-4.166,0.35850092274043266,,Medium
b'TRADBQM128F92F79EF',People of cloud nine,Uman,Belgium,344.2673,0,-15.305,0.3523640978351153,0.23962909777363708,Medium
b'TRADBRI128F423BAED',Mas P**' (America'S Mexican),George Lopez,"ORANGE, California",238.99383,2007,-8.874,0.5169637307383411,,Medium
b'TRADBVT12903CE19B2',Complainin',Sophie Tucker,Russia,180.6624,0,-19.492,0.3609162300146392,,Medium
b'TRADBIA128F14AD4C5',The Epi-Pen,Alexandre Desplat,,239.38567,2006,-15.668,0.5603808051579506,,Medium
b'TRADBSW128F933A7A8',Loba,Shakira,"Barranquilla, Colombia",222.37995,2009,-5.16,0.8042197974467215,,High
b'TRADBBM128F930DC49',My Heart Went That-A-Way,Roy Rogers,"Redding, CA",182.67383,0,-18.118,0.40508035332524994,0.0,Medium
b'TRADBSN128F426B297',Shang Zhui Ren,Miriam Yeung,,276.74077,0,-13.659,0.25680336879461524,,Low
b'TRADBOS128F92E6F5E',Baat Ban Jaye,Biddu,,195.39546,0,-12.548,0.29725838406265936,0.0,Low
b'TRADKPT12903C980B3',Prelude And Fugue In C Major BWV 545 : Prelude,Lionel Rogg,"Geneva, Switzerland",137.32526,0,-10.997,0.2912710299960676,0.25583271296983257,Low
b'TRADKYB128F422F023',The Love We Had Version,Jimmy Riley,,229.14567,0,-13.633,0.299705214086752,,Low
b'TRADKGW12903CC8CB9',The Wedding Samba,Edmundo Ros,Venezuela,170.37016,0,-9.905,0.32363492332544525,,Medium
b'TRADKYU12903CAF981',Uncle Interlude,John Brown,North Carolina,24.47628,0,-13.816,0.38718194162247555,0.0,Medium
b'TRADKAX128E0786B92',Romantic Rights,Death From Above 1979,BA,195.29098,2004,-7.163,0.46707100634498944,0.718485474655334,Medium
b'TRADKYH128F42788EA',Vortex,Elliot Goldenthal,"New York, NY",92.86485,2000,-23.519,0.3929946225880104,0.3231121208952123,Medium
b'TRADKEU12903CF1540',Left To Starve,Eyehategod,,247.01342,1992,-11.31,0.3903617873649767,,Medium
b'TRADKLT128F9304E1D',Stairs To the Attic,The Antlers,"Brooklyn, NY",277.99465,2007,-8.878,0.4669467031474548,0.6030245814555001,Medium
b'TRADKDX128F9320676',If Ever,Foo Fighters,"Seattle, WA",253.67465,2007,-7.442,0.5507620846559074,0.49271363957256076,Medium
b'TRADKGG128EF34F5FB',Lekeitio,Mal De Ojo,,238.10567,0,-6.206,0.0,,Low
b'TRADLHA128F92CDA63',Triumph / Timour The Tartar / The Left Handed Fiddler / Speed The Plough / De'il Among The Tailors,James Scott Skinner,"Aberdeen, Scotland",184.52853,0,-18.935,0.0,,Low
b'TRADLZB128F933BB9B',Untitled,Dino,"Encino, CA",406.38649,0,-1.723,0.40981841145610814,0.3135621142479342,Medium
b'TRADLJV128F9336643',Guidum,Abraham Laboriel,"Mexico City, Mexico",423.26159,1995,-10.494,0.29837272098690754,,Low
b'TRADLBJ128F423A031',The Dynamo Of Volition [From An All Night Session],Jason Mraz,,263.00036,0,-13.163,0.7934126227628732,0.6107640036524372,High
b'TRADLWU128F42864E3',Hole In The Pumpkin,Ini Kamoze,,234.84036,0,-13.762,0.5079621447297824,0.0,Medium
b'TRADLCP12903CB64FC',Gold Und Silber,Pyrolator,,167.28771,0,-8.826,0.34776698016403446,,Medium
b'TRADLYR128F14821C5',The One I've Been Waiting For (Diamond Days Album Version),Out Of The Grey,,252.62975,0,-10.239,0.3338581245629411,0.0,Medium
b'TRADLSQ128F92FF1E7',All Kind of People,Sugar Minott,"Kingston, Jamaica",211.06893,0,-11.706,0.38628965124618425,0.0,Medium
b'TRADLKP128F92EE50E',Cavasamba Um (Edit),Grupo Batuque,Brazil,41.56036,2005,-17.437,0.32462448157429286,,Medium
b'TRADLYD128F92FEBFF',Between Me & You Kid (Album Version),Mudhoney,"Seattle, WA",217.5473,1993,-7.996,0.47638910882585617,0.536032111708468,Medium
b'TRADLAB128F931FCAE',Mon coeur s'ouvre à ta voix,Marilyn Horne / Wiener Opernorchester / Henry Lewis,Great Britain / UK,391.70567,0,-20.082,0.3120444556762467,,Medium
b'TRADYKK12903D07753',There Alone Go I,Moss,,274.12853,0,-14.157,0.3895355761888646,,Medium
b'TRADYLW128F427E389',Put You Back In The Jail,Blind Boy Fuller,"Wadesboro, NC",160.28689,0,-16.063,0.3601702712487263,,Medium
b'TRADYNQ128F931BCB3',Secrets,Sunscreem,"Essex, England",241.89342,1996,-8.085,0.3861804160792181,,Medium
b'TRADYOQ128F145DF0F',Autumn Leaves (1999 Digital Remaster),Louis Prima And Keely Smith,,171.4673,0,-14.736,0.390828595508114,0.21508031850922793,Medium
b'TRADYUQ128F421A896',No Consolation,Bob Margolin,"Boston, MA",182.83057,0,-14.755,0.3268488180257514,0.26586104921065007,Medium
b'TRADYJM128F427E05B',Verde Bosque,Luis Alberto Spinetta,"Buenos Aires, Argentina",355.29098,1994,-16.136,0.4398438541325515,,Medium
b'TRADYQK128F42A762A',Stockholm Syndrome,Muse,UK,296.95955,0,-4.854,0.7504265510189179,0.7763509764418469,High
b'TRADYIY128F147AA36',Energia,Sivuca,"Itabaiana, Para�, Brazil",238.00118,0,-10.623,0.3243342048085304,,Medium
b'TRADYZC12903CCC8FA',Scotch and Soda,Kingston Trio,"Palo Alto, CA",127.16363,0,-21.177,0.2951171938923701,0.26695518627553855,Low
b'TRADYFD12903CE4161',Jealous Again,Black Flag,"Los Angeles, CA",136.14975,1980,-6.419,0.5475067753178748,,Medium
b'TRADYAN12903CE3478',Water-Liked,Janice Vidal,,226.7424,0,-10.623,0.42960159282364857,,Medium
b'TRADYHB12903CDB200',À Mon Avis,Les Bantous De La Capitale,,431.93424,0,-6.451,0.2733657514287392,0.3522322250053423,Low
b'TRADYRH128F423478E',Maria De Santiago,Jeremy Spencer,"West Hartlepool, England",235.04934,2006,-8.748,0.2060203719845676,0.2538347361322313,Low
b'TRADYXV128F42166AD',Faith Healer (Digital Single),The Gone Jackals,,248.18893,0,-6.427,0.35300068828370523,0.4369046021260381,Medium
b'TRADYQH128F9338162',She's Little And She's Low,Robert Lockwood_ Jr.,"Marvell, AR",340.87138,1998,-14.188,0.34107330104708233,,Medium
b'TRADYNL128F148FE5F',The Girl From Ipanema (Garota De Ipanema),Paula Santoro,,192.41751,2006,-17.307,0.2899706669120855,0.3775316449767025,Low
b'TRADYYK128F145FE74',I Heard Her Call My Name,The Velvet Underground,"New York, NY",276.68853,1968,-14.002,0.49849797268552654,,Medium
b'TRADYAX128F1475721',Alma de B-Boy,El Gran Silencio,,208.66567,0,-7.705,0.37549448349380743,0.5114243256864599,Medium
b'TRADPTQ128F9313D02',Tell Me Partner,Mike Bloomfield,,320.1824,0,-21.361,0.34751176451577365,,Medium
b'TRADPQT128F9337C45',Tudo Que Você Quiser,José Augusto;Catia Guimma,,256.15628,0,-5.962,0.32246815446359933,,Medium
b'TRADPIA128E078EE1B',Heart-Shaped Box,Nirvana,"London, England",281.65179,0,-6.89,0.6613829243380245,0.5448559201192431,High
b'TRADPMU128F92D8DBB',Spaced Invader (Ian Pooley Club Mix),Hatiras & Slarta John,,383.58159,2000,-5.378,0.3814678148235367,0.2568661559403551,Medium
b'TRADPFS12903CB8C71',Now We Know,Sugar Minott,"Kingston, Jamaica",193.93261,2007,-13.688,0.38628965124618425,,Medium
b'TRADPDI128F92EBD32',CNN War Theme,Monster Magnet,,217.10322,2004,-5.75,0.5171704806315667,0.5531667535007925,Medium
b'TRADPQW128F42636C3',Tien An Man Dream Again,fIREHOSE,,78.05342,1991,-10.99,0.3870083217942033,0.4733465411087876,Medium
b'TRADPYV128F92D308A',Ma Garçonniére,Francky Vincent,,207.90812,0,-4.613,0.29908830573843337,0.0,Low
b'TRADPJQ128F932E08D',Girls Make My Hair Loose,Unison,Florida,216.78975,0,-11.212,0.36683271277339513,0.3552855364230894,Medium
b'TRADPPX128E078B0BC',Down At The Old Corral (Album Version),Randy Travis,"Marshville, NC",198.76526,1993,-11.611,0.5432255210454612,,Medium
b'TRADPSM128F92F5744',Nasty Little Lonely,Alternative TV,"London, England",305.71057,1978,-13.11,0.3491396018203556,,Medium
b'TRADWAU128F145622F',Long Summer Days,The Moody Blues,Birmingham,194.97751,1977,-9.769,0.5302628134274219,0.38293509007501925,Medium
b'TRADWHL128F933E397',Heart Of Dixie,Tommy Overstreet,"Oklahoma City, OK",185.73016,0,-13.569,0.2795154797568439,,Low
b'TRADWOB12903C9D1EB',Coven In Charing Cross,Coven,,244.50567,0,-13.311,0.37237853797937387,0.6417711932865512,Medium
b'TRADWCP128F427CCAB',Winter Wonderland,Frankie Randall,,215.77098,0,-18.86,0.0,,Low
b'TRADWRR12903D130AD',Obsidian Sunrise,Kzss & Atma,,335.09832,0,-3.352,0.0,,Low
b'TRADWEL128E078BE94',Luna de miel en Guama,Arturo Sandoval,"Artemisa, Cuba",238.28853,1997,-11.4,0.423527584809167,0.26695518627553855,Medium
b'TRADWSG128F4259317',Junco Partner,Professor Longhair,"Bogalusa, LA",208.45669,1985,-14.445,0.40205489673447026,0.5654510121736983,Medium
b'TRADWYF128F421FA69',You Are The One,J.C. Lodge,,319.39873,0,-12.471,0.17676690144433763,,Low
b'TRADWXP128F4257A20',To Sinnefo,Stelios Dionisiou,,233.92608,0,-7.306,0.0,,Low
b'TRAVRKK128F92F4F7D',Sentimental Journey,Barbara Lusch,Oregon,203.65016,0,-13.552,0.0,0.0,Low
b'TRAVRAE12903CC95D8',SUPER RISTA,TRAM 11,,303.04608,2000,-7.212,0.3368169229993476,,Medium
b'TRAVRNN128F93234A9',Someday You Will,John Wesley Ryles,,132.30975,0,-12.113,0.0,,Low
b'TRAVRTQ12903CC8AA3',Put Some $ On It,Messy Marv & D.Z.,California - SF,273.03138,0,-6.303,0.4522299396185015,,Medium
b'TRAVRTO128F4280C14',Spotlight,Future Leaders of the World,,249.67791,2004,-4.177,0.38626683684330476,,Medium
b'TRAVROB128F9305B80',Baby's On Fire,Eno,Great Britain / UK,316.99546,1973,-9.645,0.5459755310631972,0.30416950343527516,Medium
b'TRAVRIX128F92E8629',Ogni Silenzio,Petrol,,273.24036,0,-7.417,0.32312251156640404,0.40192573468604076,Medium
b'TRAVRPL128F145E874',Breathless,Lifer,"Wilkes Barre, PA",286.53669,2001,-6.292,0.381044109296661,0.6645424151996254,Medium
b'TRAVROF128F421AC2D',Mill Creek,Darden Smith,"Brenham, TX",234.73587,2004,-14.18,0.362960597112094,0.24906579485370342,Medium
b'TRAVRJA128F9329C4C',The Money Will Roll Right In,Mudhoney,"Seattle, WA",166.32118,1991,-5.13,0.47638910882585617,0.637311276400838,Medium
b'TRAVUAJ128E078EDA2',What It Takes,Aerosmith,"Boston, MA",314.27873,1988,-4.82,0.6111175034329808,,High
b'TRAVUOW128F4262955',Oh It's You,Super Cat,,229.66812,1992,-9.349,0.3656866060346483,0.5479529419800353,Medium
b'TRAVUYV128F4239504',Tell Me Who,Big Maybelle,"Jackson, TN",130.87302,1995,-5.723,0.3378587639891462,,Medium
b'TRAVUYL128F934A9C5',Das Geheimrezept,Larissa,Texas,187.24526,0,-12.967,0.23381943778669392,,Low
b'TRAVUYA128F92EBE1E',Federico,Mongo Santamaria Orchestra,"Havana, Cuba [Jesus Maria]",203.25832,1995,-12.464,0.36005330653898404,,Medium
b'TRAVUXN128F147ED0F',Last Hope's Gone (LP Version ),The Paul Butterfield Blues Band,,289.61914,0,-9.353,0.3954788611599233,0.5822342897862286,Medium
b'TRAVUPN128F93408D6',Breakdown [Live with Brett Dennen & Mason Jennings],Missy Higgins,"Melbourne, Australia",185.57342,0,-14.313,0.4963514086051873,0.4507622416414992,Medium
b'TRAVUGT128F934D1F2',Feel In The House,The Tamperer,,333.42649,0,-4.902,0.32084933517977104,,Medium
b'TRAVUOI128F424142F',Everything Ends (Live version) (Album Version),Slipknot,"Des Moines, Iowa",303.59465,0,-3.176,0.5985554118943955,,Medium
b'TRAVUHY128F426A1CA',Dis_ Oh Dis (Everybody Loves A Lover),Line Renaud,,171.17995,0,-14.512,0.3200869267523748,,Medium
b'TRAVUXG12903CE2D57',Nanea Kou Maka I Ka Le'ale'a,Ray Kane,,262.26893,0,-20.737,0.2798423161638639,,Low
b'TRAVIZN128F149EA5A',Going Home (Album Version),Crazy Horse,,170.23955,0,-8.873,0.3421923104603396,0.0,Medium
b'TRAVIFJ12903CC4BA3',"Rinaldo : Act 3 ""Or la tromba in suon festante"" [Rinaldo]",Marilyn Horne,Great Britain / UK,231.57506,0,-16.682,0.3120444556762467,,Medium
b'TRAVISL128F4213009',Filumena Fabulosa,Marga Gomez,,313.20771,0,-12.235,0.22842866681038249,,Low
b'TRAVIVX12903C9726D',Devil In The Wood Pile,Noah Lewis,"Henning, TN",169.74322,2002,-26.469,0.0,,Low
b'TRAVITI128F147DA2B',Independent Girl (feat. Malki Singh),Apache Indian,,298.762,0,-8.149,0.3609609597234233,0.21216683728714467,Medium
b'TRAVIZG128F4266E68',Mythodea - Music for the NASA Mission: 2001 Mars Odyssey/Movement 7,Vangelis,"Volos, Greece",297.76934,0,-15.235,0.4737005012967777,,Medium
b'TRAVIVD128F934029B',Those Were the Days,John Berry,"Aiken, SC",230.42567,0,-8.924,0.46377172246336257,0.0,Medium
b'TRAVNKY12903CCC5B3',Torero,Blingtones,,29.57016,0,-9.726,0.0,,Low
b'TRAVNUK128F92F274F',LEAVE!,V V Brown,,203.31057,2009,-6.452,0.4921879007529279,0.7476546750257688,Medium
b'TRAVNVI128F4298D23',You Are Allowed 20 Birthday Parties (Album),Patton Oswalt,"Portsmouth, VA",338.05016,2007,-12.769,0.4536297180686329,0.6180477257967241,Medium
b'TRAVNHK12903CC5B48',Elbow Macaroni (Skit),Tech N9ne,"BAKERSFIELD, California",90.14812,2008,-23.923,0.49607134662408603,,Medium
b'TRAVNSS12903CAE1EF',Crazy Groove,Terje Lie,California - LA,267.38893,0,-11.179,0.25328197357958554,0.3741798292644656,Low
b'TRAVNYY12903CA6AA3',Liftoff,X-Raided,,281.83465,0,-6.392,0.438701670044784,0.0,Medium
b'TRAVNST128F422EBD2',As The Sleeper Awakes,Soilwork,"Helsingborg, Sweden",258.16771,2007,-3.282,0.562881124653773,,Medium
b'TRAVNLT128F93528AB',Baila Baila  Vent Remix,Deekline & Wizard,,325.92934,0,-5.563,0.0,0.2998774882739778,Low
b'TRAVNUX128F422231A',The Fugitives,Blindman's Sun,,639.42485,0,-9.324,0.0,,Low
b'TRAVNDK128F92E3F08',Take Over,Parachute Band,,272.14322,0,-5.049,0.44194516051412097,,Medium
b'TRAVNKA128F42282D4',Ich vermiss dich (Radio Mix),Jenney,Stockholm,228.80608,0,-3.823,0.0,,Low
b'TRAVGFT128F424278B',Hablando A Un Cristal,Café Quijano,,205.40036,1999,-4.129,0.35233866791450225,0.3589765264395974,Medium
b'TRAVGNH128F428CBA9',Into Hiding,Amorphis,,225.41016,1994,-9.531,0.5535661720707804,0.7861691259766383,Medium
b'TRAVGLC128F931535B',Man Don't Cry,Jimmy Witherspoon,"Gurdon, AR",128.96608,0,-11.655,0.35344185300598147,,Medium
b'TRAVGKM128F92C58B4',Don't Let Me Come Home A Stranger (LP Version),Fernando Ortega,California,131.10812,1997,-15.001,0.4398805128258635,0.37598430150044215,Medium
b'TRAVGDE128F92F5F5E',Kakou,Dobet Gnahoré,BELGIUM,274.54649,1997,-9.213,0.39535279249535926,0.52549711888017,Medium
b'TRAVGXU128F92F3854',Throw,Mr.De',,203.25832,0,-9.528,0.30619745898023865,0.0,Medium
b'TRAVGKR128E0789A99',I Really Don't Want To Know (1990 Digital Remaster),Les Paul and Mary Ford,,172.59057,0,-17.075,0.3700578290505779,0.30301199009907887,Medium
b'TRAVGYX128E078E8A8',Primary,The Cure,"Crawley, England",209.60608,1981,-14.613,0.5789935486635668,,Medium
b'TRAVGCJ12903CB3C9C',El tuli-tuli,Gran Coquivacoa_ Neguito Borjas,,117.34159,0,-8.817,0.3665278019554403,,Medium
b'TRAVGZS128F9338603',I Stayed Long Enough,Tammy Wynette,"Itawamba County, MS",119.90159,1968,-14.09,0.4091960356545295,,Medium
b'TRAVGZF128F4260E6F',When You Wish Upon A Star,Cliff Edwards/Disney Studio Chorus,"Montreal, Quebec, Canada",193.67138,1991,-8.615,0.35661293401704885,,Medium
b'TRAVGFX128F14ADFED',Pray For Me (One Step Closer Album Version),Scott Wesley Brown,Atlanta Georgia USA,234.78812,0,-12.38,0.34240639110484233,,Medium
b'TRAVZZV128F42AE511',Camiño De Santiago,Carlos Nuñez,,275.43465,2004,-11.019,0.3849861165778121,0.30416950343527516,Medium
b'TRAVZLU128F9305DD2',Viola Lee,Jim Kweskin_ The Jug Band,"Boston, MA",236.79955,0,-9.444,0.29043418822354367,,Low
b'TRAVZWX128F92EC110',Blink Of An Eye (Alternative),Berlin,"Los Angeles, CA",255.32036,2002,-4.521,0.5244771835768736,0.2707759989463275,Medium
b'TRAVZDX128F92ECF9B',Argument,Luciana Souza,,198.89587,0,-26.455,0.36093233451452944,,Medium
b'TRAVZQD12903CAD658',Do Re Mi,Percy Faith,"Toronto, Ontario, Canada",151.09179,0,-12.898,0.38811277380636255,,Medium
b'TRAVZYU128F92E4ECB',Travel Writer,California Oranges,"Sacremento, CA",198.42567,0,-5.77,0.2554103094339133,0.0,Low
b'TRAVZBG128F9332358',Get Picked Up (Niyi Can't Mix Version 1),Crazy Girl,,357.14567,0,-6.609,0.36638937070534877,,Medium
b'TRAVZTI12903CFD2F7',Standing Outside of Heaven,Jimmy Wakely,"Mineola, AR",139.04934,0,-15.251,0.29153972708877773,,Low
b'TRAVTUD128F93094F2',Where Youth And Laughter Go,Broadcast,"Birmingham, England",163.91791,2000,-6.028,0.467885511383105,0.5519215149416955,Medium
b'TRAVTPJ128F4265425',Russian Easter Festival_ Overture_ Op.36,Göteborgs Symfoniker / Neeme Järvi,,904.80281,0,-21.394,0.3042463743760118,,Medium
b'TRAVTET128EF34EFB8',Dhol Vajda,Tigerstyle,Glasgow,351.45098,0,-8.025,0.3644505941435213,0.34092275586437804,Medium
b'TRAVTIM12903C95CE6',Saddam,Gregory Isaacs,"Kingston, Jamaica",232.59383,0,-10.692,0.45199859406932164,0.21508031850922793,Medium
b'TRAVTNF128F428C4EA',König und Königin,Paso Doble,,247.53587,0,-7.872,0.0,,Low
b'TRAVTGF12903CCE04B',You Can't Deep Freeze a Red Hot Mama,Sophie Tucker,Russia,154.74893,0,-12.266,0.3609162300146392,,Medium
b'TRAVTXM12903CEFD4C',You've Got A Chance,The Jackson Southernaires,Mississippi,318.17098,0,-7.163,0.31143764032728327,,Medium
b'TRAVTPF128F92D107E',Beats are my Weapons,impulsonic,,395.49342,0,-6.318,0.28575187263082774,,Low
b'TRAVTTD12903C924AD',(I Wanna) Play A Little While,J.B.Lenoir,"Monticello, MS",167.23546,0,-15.622,0.35597435894657803,0.4051157216913865,Medium
b'TRAVTWI128F93586D0',Break,SWAMI featuring Ishmael Morabe,"Birmingham/ London, UK",275.90485,2007,-3.285,0.3807564155734675,,Medium
b'TRAVTPN12903CAF3A4',pH4,Paul Glazby,,445.57016,0,-13.977,0.35028551221922216,,Medium
b'TRAVTWD128F93528B4',Show Me - Splitloop Remix,Deekline & Wizard,,338.442,0,-4.045,0.0,0.21204540548371908,Low
b'TRAVTEH128E07953EA',The Radio Saved My Life Tonight,Bon Jovi,"Sayreville, NJ",314.20036,2004,-5.567,0.7188914556702095,,High
b'TRAVTMG128F4262F39',Let It Burn,Krayzie Bone,,174.99383,0,-5.189,0.44071511458391,0.5637552083912959,Medium
b'TRAVSZP128F92C53A0',Going Out West,Jesse Malin,"Whitestone, Queens, NY",147.85261,2004,-10.554,0.4585920249078077,,Medium
b'TRAVSRW128F4294603',I've Been Missin' You,Kenny G,"Seattle, Washington USA",255.7122,1983,-17.569,0.55021256191669,0.5835520993526545,Medium
b'TRAVSVL128F14B12BE',Lotion (LP Version),Deftones,"Sacramento, CA",237.73995,1997,-3.59,0.6017297557100237,0.69047353903576,High
b'TRAVSHM128F422C50D',Sweet Child O' Mine (Alternate Mix),Green and Yellow,,358.79138,0,-10.149,0.17781101123200307,,Low
b'TRAVSQE12903CB6879',The Death Of Romance,Zeromancer,,207.17669,2010,-6.236,0.405618981980809,0.7641169809664994,Medium
b'TRAVSQI128F4255127',Reflections,David Arkenstone,Tennessee,508.89098,0,-23.577,0.43094204343555065,0.2909881785284718,Medium
b'TRAVSSU128F145DDE9',Children's Song No. 3,Renee Rosnes,"Regina, Saskatchewan, Canada",320.522,2000,-20.343,0.32501837637078207,0.0,Medium
b'TRAVSAW128F9339DF2',Be & Flower,The Tall Grass,London ON,273.73669,0,-19.92,0.26859387985460426,,Low
b'TRAVASY12903CBF39B',Imaginary Gangsters,Big Rich featuring J. Stalin_ Aristotle,New Jersey,137.79546,0,-7.806,0.40736477371133695,,Medium
b'TRAVAXK128F42A5166',Pränatalabhärtung,Django Asül,,182.04689,2004,-14.194,0.3243688713883268,,Medium
b'TRAVANT128F92E3F71',Someday,Mariah Carey,"New York, New York",236.5122,1990,-9.308,0.7870054686892299,,High
b'TRAVALM128F932906B',Do Or Die,Coolio Da Unda Dogg,,240.22159,0,-5.663,0.0,,Low
b'TRAVASN128F9361074',Earrings on the Table,Walter Trout,"Ocean City, NJ",100.23138,1992,-15.83,0.30771167908554087,,Medium
b'TRAVAAN128F9359AAE',Dirty Ol' Town,The Wicklows,,148.87138,0,-11.185,0.2696935503839324,,Low
b'TRAVALP128F92E38A1',Hey Jamalo ((Def Mix)),Bally Sagoo,,433.42322,0,-11.462,0.34873592978406104,0.0,Medium
b'TRAVAUF128F93033E5',Never After,Abbott & Chambers,Cairo/Egypt,385.25342,0,-6.838,0.21893641516044704,0.5483127041080749,Low
b'TRAVABY12903C9ECFB',Night on William Street,DJ Godfather,,202.762,0,-14.525,0.3262082546201735,,Medium
b'TRAVADZ12903CA4D29',Epilogue,Arkona,,109.92281,0,-14.811,0.46085314529155835,,Medium
b'TRAVAXS128F932CB2A',Today,Electrostatic,"Los Angeles, CA",285.88363,0,-6.604,0.3126396093690988,0.21282922979662572,Medium
b'TRAVFEW128F92E2B47',Be My Lover,Alice Cooper,"Detroit, MI",197.90322,1971,-5.431,0.6077927514628412,0.6395647657257654,High
b'TRAVFSL128E078E22A',Seed Will Grow,Ms. Dynamite / Kymani Marley,London,202.21342,2002,-11.224,0.38386370432771433,0.5859797661092777,Medium
